1;1;123456;30/01/2020;2000000
18;1;123456;30/01/2020;80000
19;1;123456;30/01/2020;80000
1;1;123456;28/02/2020;2000000
18;1;123456;28/02/2020;80000
19;1;123456;28/02/2020;80000
1;1;123456;30/03/2020;2000000
18;1;123456;30/03/2020;80000
19;1;123456;30/03/2020;80000
1;1;123456;30/04/2020;2000000
18;1;123456;30/04/2020;80000
19;1;123456;30/04/2020;80000
1;1;123456;30/05/2020;2000000
18;1;123456;30/05/2020;80000
19;1;123456;30/05/2020;80000
1;1;123456;30/06/2020;2000000
18;1;123456;30/06/2020;80000
19;1;123456;30/06/2020;80000
58;1;123456;30/06/2020;1000000
1;1;123456;30/07/2020;2000000
18;1;123456;30/07/2020;80000
19;1;123456;30/07/2020;80000
1;1;123456;30/08/2020;2000000
18;1;123456;30/08/2020;80000
19;1;123456;30/08/2020;80000
1;1;123456;30/09/2020;2000000
18;1;123456;30/09/2020;80000
19;1;123456;30/09/2020;80000
1;1;123456;30/10/2020;2000000
18;1;123456;30/10/2020;80000
19;1;123456;30/10/2020;80000
